Unidade de Lotação,Processo SEI,Tipo de Processo,Usuários,Atividades,Tipo de Ação,Pontuação,Data Entrega
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_1 - Analisar admissibilidade de denúncia,Análise,"0,5",16/03/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_1 - Analisar admissibilidade de denúncia,Análise,"0,5",16/03/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_1 - Analisar admissibilidade de denúncia,Análise,"0,5",16/03/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_1 - Analisar admissibilidade de denúncia,Análise,"0,5",16/03/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_1 - Analisar admissibilidade de denúncia,Análise,"0,5",16/03/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_2 - Analisar admissibilidade de denúncia,Análise,1,31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_1 - Analisar admissibilidade de denúncia,Análise,"0,5",31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_1 - Analisar admissibilidade de denúncia,Análise,"0,5",31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_1 - Analisar admissibilidade de denúncia,Análise,"0,5",31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_1 - Analisar admissibilidade de denúncia,Análise,"0,5",31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_1 - Analisar admissibilidade de denúncia,Análise,"0,5",31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_1 - Analisar admissibilidade de denúncia,Análise,"0,5",31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_1 - Analisar admissibilidade de denúncia,Análise,"0,5",31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_1 - Analisar admissibilidade de denúncia,Análise,"0,5",31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_1 - Analisar admissibilidade de denúncia,Análise,"0,5",31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_1 - Analisar admissibilidade de denúncia,Análise,"0,5",31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_1 - Analisar admissibilidade de denúncia,Análise,"0,5",31/01/2021
UO062,53539.136928/2021-10,Pessoal: Planejamento da Força de Trabalho,Valentina MICHAEL,TEC_20_1 - Analisar admissibilidade de denúncia,Análise,"0,5",31/01/2021
UO021FI,53539.136991/2021-30,Fiscalização: Clandestinidade,Alessia Ferraro,TEC_01_1 - Ana. e obter inform. ação pont./parc.,Análise,"2,5",12/03/2021
UO021FI,53539.136991/2021-30,Fiscalização: Clandestinidade,Alessia Ferraro,SERV_05_1 - RI Dados Não Volumosos,Análise,"2,5",12/03/2021
UO062,53539.136993/2021-21,"Fiscalização: Lacração, Apreensão e Interrupção",Sara Gallo,APO_04_01 - Instauração de PLAI ou PG,Análise,"3,5",02/03/2021
UO062,53539.136993/2021-21,"Fiscalização: Lacração, Apreensão e Interrupção",Laura De Luca,APO_04_01 - Instauração de PLAI ou PG,Revisão,"0,5",02/03/2021
UO062,53539.136993/2021-21,"Fiscalização: Lacração, Apreensão e Interrupção",Paolo Conti,APO_04_2 - Análise de reversão,Análise,"7,5",09/03/2021
UO062,53539.136993/2021-21,"Fiscalização: Lacração, Apreensão e Interrupção",Laura De Luca,APO_04_2 - Análise de reversão,Revisão,1,12/03/2021
UO062,53539.136997/2021-19,Fiscalização: Infraestrutura,Cristian Costatini,SERV_18_3 - Relatório Centralizada Recorrente,Análise,"43,5",25/03/2021
UO062,53539.136997/2021-19,Fiscalização: Infraestrutura,Cristian Costatini,SERV_02_1 - Analisar e planejar ação parcial,Análise,"11,5",25/03/2021
UO062,53539.136997/2021-19,Fiscalização: Infraestrutura,Cristian Costatini,SERV_05_1 - RI Dados Não Volumosos,Análise,"2,5",25/03/2021
UO062,53539.136997/2021-19,Fiscalização: Infraestrutura,Cristian Costatini,SERV_20_1 - Encaminhar processo de fiscalização,Análise,"0,5",25/03/2021
UO062,53539.136997/2021-19,Fiscalização: Infraestrutura,Laura De Luca,SERV_18_3 - Relatório Centralizada Recorrente,Revisão,"4,5",26/03/2021
UO062,53539.136997/2021-19,Fiscalização: Infraestrutura,Laura De Luca,SERV_02_1 - Analisar e planejar ação parcial,Revisão,0,26/03/2021
UO062,53539.136997/2021-19,Fiscalização: Infraestrutura,Laura De Luca,SERV_05_1 - RI Dados Não Volumosos,Revisão,0,26/03/2021
UO062,53539.136997/2021-19,Fiscalização: Infraestrutura,Laura De Luca,SERV_20_1 - Encaminhar processo de fiscalização,Revisão,0,26/03/2021
UO062,53539.137005/2021-00,Fiscalização Regulatória: Fiscalização e Controle,HUGO LUKE,TEC_09_2 - Analisar dados/documentação,Análise,"0,5",26/03/2021
UO062,53539.137006/2020-18,Fiscalização: Uso do Espectro,Paolo Conti,TEC_01_1 - Ana. e obter inform. ação pont./parc.,Análise,"2,5",05/02/2021
UO062,53539.137006/2020-18,Fiscalização: Uso do Espectro,Ferri Martina,TEC_01_1 - Ana. e obter inform. ação pont./parc.,Análise,"2,5",08/02/2021
UO062,53539.137006/2020-18,Fiscalização: Uso do Espectro,Ferri Martina,TEC_14_2 - Elaborar Relatório e instruir processo sistêmica,Análise,"7,5",10/02/2021
UO062,53539.137006/2020-18,Fiscalização: Uso do Espectro,Laura De Luca,TEC_14_2 - Elaborar Relatório e instruir processo sistêmica,Revisão,1,10/02/2021
GR02FI3,53539.137010/2020-54,Fiscalização: Clandestinidade,Morelli Giovanna,APO_03_1 - Levantar subsídios técnicos - 1,Análise,"6,5",29/01/2021
GR02FI3,53539.137010/2020-54,Fiscalização: Clandestinidade,Morelli Giovanna,TEC_07_1 - Elaborar Requerimento de Informações,Análise,3,29/01/2021
GR02FI3,53539.137010/2020-54,Fiscalização: Clandestinidade,Morelli Giovanna,TEC_10_1 - Analise de Resposta de RI,Análise,1,29/01/2021
GR02FI3,53539.137010/2020-54,Fiscalização: Clandestinidade,Fabio Costa,APO_03_1 - Levantar subsídios técnicos - 1,Revisão,"0,5",30/01/2021
GR02FI3,53539.137010/2020-54,Fiscalização: Clandestinidade,Fabio Costa,TEC_07_1 - Elaborar Requerimento de Informações,Revisão,"0,5",30/01/2021
GR02FI3,53539.137010/2020-54,Fiscalização: Clandestinidade,Fabio Costa,TEC_10_1 - Analise de Resposta de RI,Revisão,0,30/01/2021
GR02FI3,53539.137010/2020-54,Fiscalização: Clandestinidade,Morelli Giovanna,TEC_07_1 - Elaborar Requerimento de Informações,Análise,3,26/02/2021
GR02FI3,53539.137010/2020-54,Fiscalização: Clandestinidade,Morelli Giovanna,TEC_07_1 - Elaborar Requerimento de Informações,Análise,3,26/02/2021
GR02FI3,53539.137010/2020-54,Fiscalização: Clandestinidade,Stefania Serra,TEC_07_1 - Elaborar Requerimento de Informações,Revisão,"0,5",28/02/2021
GR02FI3,53539.137010/2020-54,Fiscalização: Clandestinidade,Stefania Serra,TEC_07_1 - Elaborar Requerimento de Informações,Revisão,"0,5",28/02/2021
GR02FI3,53539.137010/2020-54,Fiscalização: Clandestinidade,Stefania Serra,TEC_07_1 - Elaborar Requerimento de Informações,Revisão,"0,5",01/03/2021
GR02FI3,53539.137010/2020-54,Fiscalização: Clandestinidade,Stefania Serra,TEC_07_1 - Elaborar Requerimento de Informações,Revisão,"0,5",01/03/2021
UO062,53539.137022/2021-35,Fiscalização: Infraestrutura,Cristian Costatini,SERV_18_2 - Relatório Parcial Não Recorrente,Análise,23,18/03/2021
UO062,53539.137022/2021-35,Fiscalização: Infraestrutura,Cristian Costatini,SERV_02_1 - Analisar e planejar ação parcial,Análise,"11,5",18/03/2021
UO062,53539.137022/2021-35,Fiscalização: Infraestrutura,Cristian Costatini,SERV_07_3 - Coletar Não Recorrente e Não Volumoso,Análise,"11,5",18/03/2021
UO062,53539.137022/2021-35,Fiscalização: Infraestrutura,Cristian Costatini,SERV_07_3 - Coletar Não Recorrente e Não Volumoso,Análise,"11,5",18/03/2021
UO062,53539.137022/2021-35,Fiscalização: Infraestrutura,Cristian Costatini,SERV_20_1 - Encaminhar processo de fiscalização,Análise,"0,5",18/03/2021
UO062,53539.137022/2021-35,Fiscalização: Infraestrutura,Laura De Luca,SERV_18_2 - Relatório Parcial Não Recorrente,Revisão,"2,5",18/03/2021
UO062,53539.137022/2021-35,Fiscalização: Infraestrutura,Laura De Luca,SERV_02_1 - Analisar e planejar ação parcial,Revisão,0,18/03/2021
UO062,53539.137022/2021-35,Fiscalização: Infraestrutura,Laura De Luca,SERV_07_3 - Coletar Não Recorrente e Não Volumoso,Revisão,0,18/03/2021
UO062,53539.137022/2021-35,Fiscalização: Infraestrutura,Laura De Luca,SERV_07_3 - Coletar Não Recorrente e Não Volumoso,Revisão,0,18/03/2021
UO062,53539.137022/2021-35,Fiscalização: Infraestrutura,Laura De Luca,SERV_20_1 - Encaminhar processo de fiscalização,Revisão,0,18/03/2021
UO062,53539.137032/2020-45,Fiscalização: Uso do Espectro,Paolo Conti,TEC_01_2 - Ana. e obter inform. monitoração,Análise,"3,5",17/11/2020
UO062,53539.137032/2020-45,Fiscalização: Uso do Espectro,Laura De Luca,TEC_14_3_25% - PARCIAL Relatório e proc prioridade,Revisão,0,09/12/2020
UO062,53539.137032/2020-45,Fiscalização: Uso do Espectro,Valentina MICHAEL,TEC_01_2 - Ana. e obter inform. monitoração,Análise,"3,5",18/12/2020
UO062,53539.137032/2020-45,Fiscalização: Uso do Espectro,Paolo Conti,TEC_14_3_25% - PARCIAL Relatório e proc prioridade,Análise,3,07/12/2020
UO062,53539.137032/2020-45,Fiscalização: Uso do Espectro,Valentina MICHAEL,TEC_14_3_25% - PARCIAL Relatório e proc prioridade,Análise,3,13/01/2021
UO062,53539.137032/2020-45,Fiscalização: Uso do Espectro,Laura De Luca,TEC_14_3_25% - PARCIAL Relatório e proc prioridade,Revisão,0,14/01/2021
UO062,53539.137032/2020-45,Fiscalização: Uso do Espectro,Valentina MICHAEL,TEC_01_2 - Ana. e obter inform. monitoração,Análise,"3,5",05/02/2021
UO062,53539.137032/2020-45,Fiscalização: Uso do Espectro,Valentina MICHAEL,TEC_14_3_25% - PARCIAL Relatório e proc prioridade,Análise,3,24/02/2021
UO062,53539.137032/2020-45,Fiscalização: Uso do Espectro,Laura De Luca,TEC_14_3_25% - PARCIAL Relatório e proc prioridade,Revisão,0,24/02/2021
UO062,53539.137041/2021-23,Fiscalização: Uso do Espectro,Ferri Martina,TEC_12_1 - Realizar estudos técnicos,Análise,16,23/03/2021
UO062,53539.137041/2021-23,Fiscalização: Uso do Espectro,Ferri Martina,TEC_01_2 - Ana. e obter inform. monitoração,Análise,"3,5",23/03/2021
UO062,53539.137041/2021-23,Fiscalização: Uso do Espectro,Laura De Luca,TEC_12_1 - Realizar estudos técnicos,Revisão,"1,5",23/03/2021
UO062,53539.137041/2021-23,Fiscalização: Uso do Espectro,Laura De Luca,TEC_01_2 - Ana. e obter inform. monitoração,Revisão,0,23/03/2021
UO062,53539.137045/2021-61,PADO: Irregularidade Técnica,Paolo Conti,TEC_15_2 - Instruir processo de autuação PADO Outorgada,Análise,"4,5",24/03/2021
UO062,53539.137045/2021-61,PADO: Irregularidade Técnica,Laura De Luca,TEC_15_2 - Instruir processo de autuação PADO Outorgada,Revisão,1,25/03/2021
UO062,53539.137047/2020-38,Fiscalização: Uso do Espectro,HUGO LUKE,TEC_09_5 - Analisar dados/documentação,Análise,"34,5",23/02/2021
UO062,53539.137047/2020-38,Fiscalização: Uso do Espectro,Laura De Luca,TEC_14_3 - Elaborar Relatório e instruir processo prioridade,Revisão,"1,5",24/02/2021
UO062,53539.137047/2020-38,Fiscalização: Uso do Espectro,Ferri Martina,TEC_14_3 - Elaborar Relatório e instruir processo prioridade,Análise,13,24/02/2021
GR02FI3,53539.137050/2020-16,Fiscalização: Clandestinidade,Manuela Battaglia,TEC_01_1 - Ana. e obter inform. ação pont./parc.,Análise,"2,5",29/01/2021
GR02FI3,53539.137050/2020-16,Fiscalização: Clandestinidade,Manuela Battaglia,TEC_14_1 - Elaborar Relatório e instruir processo pontual s/ result conclusivo,Análise,"1,5",29/01/2021
GR02FI3,53539.137050/2020-16,Fiscalização: Clandestinidade,Fabio Costa,TEC_01_1 - Ana. e obter inform. ação pont./parc.,Revisão,0,30/01/2021
GR02FI3,53539.137050/2020-16,Fiscalização: Clandestinidade,Fabio Costa,TEC_14_1 - Elaborar Relatório e instruir processo pontual s/ result conclusivo,Revisão,0,30/01/2021
UO031FI,53539.137054/2020-96,Fiscalização: Clandestinidade,MUHAMMAD ROMAN,TEC_14_2 - Elaborar Relatório e instruir processo sistêmica,Revisão,1,19/11/2020
UO031FI,53539.137054/2020-96,Fiscalização: Clandestinidade,MUHAMMAD ROMAN,TEC_01_1 - Ana. e obter inform. ação pont./parc.,Revisão,0,19/11/2020
UO031FI,53539.137054/2020-96,Fiscalização: Clandestinidade,MUHAMMAD ROMAN,TEC_14_1 - Elaborar Relatório e instruir processo pontual s/ result conclusivo,Revisão,0,19/11/2020
UO031FI,53539.137054/2020-96,Fiscalização: Clandestinidade,MUHAMMAD ROMAN,TEC_01_1 - Ana. e obter inform. ação pont./parc.,Revisão,0,19/11/2020
UO031FI,53539.137054/2020-96,Fiscalização: Clandestinidade,MUHAMMAD ROMAN,TEC_25_1 - Encaminhar e instruir PFIS,Revisão,0,19/11/2020
UO031FI,53539.137054/2020-96,Fiscalização: Clandestinidade,Conte Elisa,TEC_01_1 - Ana. e obter inform. ação pont./parc.,Análise,"2,5",19/11/2020
UO031FI,53539.137054/2020-96,Fiscalização: Clandestinidade,Conte Elisa,TEC_01_1 - Ana. e obter inform. ação pont./parc.,Análise,"2,5",19/11/2020
UO031FI,53539.137054/2020-96,Fiscalização: Clandestinidade,Conte Elisa,TEC_14_1 - Elaborar Relatório e instruir processo pontual s/ result conclusivo,Análise,"1,5",19/11/2020
UO031FI,53539.137054/2020-96,Fiscalização: Clandestinidade,Conte Elisa,TEC_25_1 - Encaminhar e instruir PFIS,Análise,"0,5",19/11/2020
UO031FI,53539.137054/2020-96,Fiscalização: Clandestinidade,Conte Elisa,TEC_14_2 - Elaborar Relatório e instruir processo sistêmica,Análise,0,19/11/2020
GR06FI2,53539.137064/2020-85,Fiscalização: Clandestinidade,Antonella Rinaldi,TEC_14_2 - Elaborar Relatório e instruir processo sistêmica,Análise,"7,5",18/11/2020
GR06FI2,53539.137064/2020-85,Fiscalização: Clandestinidade,Antonella Rinaldi,TEC_01_1 - Ana. e obter inform. ação pont./parc.,Análise,"2,5",18/11/2020
GR06FI2,53539.137064/2020-85,Fiscalização: Clandestinidade,Antonella Rinaldi,TEC_25_1 - Encaminhar e instruir PFIS,Análise,"0,5",18/11/2020
GR06FI2,53539.137064/2020-85,Fiscalização: Clandestinidade,Antonella Rinaldi,TEC_01_1 - Ana. e obter inform. ação pont./parc.,Revisão,0,18/11/2020
GR06FI2,53539.137064/2020-85,Fiscalização: Clandestinidade,Antonella Rinaldi,TEC_14_2 - Elaborar Relatório e instruir processo sistêmica,Revisão,0,18/11/2020
GR06FI2,53539.137064/2020-85,Fiscalização: Clandestinidade,Antonella Rinaldi,TEC_25_1 - Encaminhar e instruir PFIS,Revisão,0,18/11/2020
UO031FI,53539.137070/2020-56,PADO: Não Outorgado - Serviço,MUHAMMAD ROMAN,TEC_14_2 - Elaborar Relatório e instruir processo sistêmica,Revisão,1,08/12/2020
